event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
20250516,27.11,34.55,0.27443746682266806,73.00,-0.3863013698630136986301369863,-0.3815068493150684931506849315,-0.3458904109589041095890410959,-0.3178082191780821917808219178,0.1109589041095890410958904110,0.06849315068493150684931506849,-0.04931506849315068493150684932,-0.05753424657534246575342465753
20260109,35.38,45.02,0.27247031451468867,189.50,-0.08443271767810026385224274406,-0.1345646437994722955145118734,-0.08970976253298153034300791557,-0.01583113456464379947229551451,-0.01055408970976253298153034301,-0.07651715039577836411609498681,-0.1055408970976253298153034301,-0.1398416886543535620052770449
20240628,41.76,53.11,0.27179118123105417,289.00,0.02249134948096885813148788927,0.03287197231833910034602076125,0.03633217993079584775086505190,0.03114186851211072664359861592,-0.01384083044982698961937716263,0.01038062283737024221453287197,-0.02076124567474048442906574394,-0.09515570934256055363321799308
20251017,18.6,23.65,0.2715053617470234,46.90,-0.1812366737739872068230277186,-0.2420042643923240938166311301,-0.1844349680170575692963752665,-0.1631130063965884861407249467,0.02878464818763326226012793177,-0.08315565031982942430703624733,-0.002132196162046908315565031983,-0.02878464818763326226012793177
20240315,32.91,41.83,0.27104222816644713,82.10,-0.3118148599269183922046285018,-0.2533495736906211936662606577,-0.2362971985383678440925700365,-0.1071863580998781973203410475,0.04872107186358099878197320341,0,-0.03775883069427527405602923264,-0.04384896467722289890377588307
20260206,24.21,30.73,0.2693101912717806,99.80,-0.08817635270541082164328657315,-0.01102204408817635270541082164,-0.003006012024048096192384769539,-0.1002004008016032064128256513,-0.01603206412825651302605210421,-0.01603206412825651302605210421,,
20240403,26.1,33.12,0.2689655069361873,51.50,-0.2572815533980582524271844660,-0.2970873786407766990291262136,-0.2504854368932038834951456311,-0.2106796116504854368932038835,0.09902912621359223300970873786,0.1922330097087378640776699029,0.1922330097087378640776699029,0.2834951456310679611650485437
20231027,23.64,29.86,0.2631133560442742,156.00,-0.1666666666666666666666666667,-0.1442307692307692307692307692,-0.1730769230769230769230769231,0.04487179487179487179487179487,0.01282051282051282051282051282,0.009615384615384615384615384615,0.03846153846153846153846153846,0.06410256410256410256410256410
20260206,28.59,35.99,0.2588317503031917,26.65,-0.1894934333958724202626641651,-0.1407129455909943714821763602,-0.1632270168855534709193245779,-0.1257035647279549718574108818,0.05253283302063789868667917448,0.05253283302063789868667917448,,
20240705,33.05,41.6,0.2586989331709856,103.00,-0.1330097087378640776699029126,-0.1145631067961165048543689320,-0.09126213592233009708737864078,-0.07766990291262135922330097087,-0.09223300970873786407766990291,-0.1233009708737864077669902913,-0.1543689320388349514563106796,-0.1368932038834951456310679612
20231110,19.47,24.46,0.25629171770458575,24.10,-0.2157676348547717842323651452,-0.2489626556016597510373443983,-0.2427385892116182572614107884,-0.2136929460580912863070539419,0.06224066390041493775933609959,0.01037344398340248962655601660,0.03319502074688796680497925311,0.03319502074688796680497925311
20250815,25.37,31.86,0.2558139434050475,174.50,-0.5954154727793696275071633238,-0.5873925501432664756446991404,-0.5381088825214899713467048711,-0.3209169054441260744985673352,0.002865329512893982808022922636,0.1604584527220630372492836676,0.2636103151862464183381088825,0.1404011461318051575931232092
20250221,44.6,55.95,0.2544842992268095,174.00,-0.3017241379310344827586206897,-0.2902298850574712643678160920,-0.2959770114942528735632183908,-0.1925287356321839080459770115,-0.1293103448275862068965517241,-0.1637931034482758620689655172,-0.2040229885057471264367816092,-0.2068965517241379310344827586
20250207,31.9,39.91,0.25109717081200084,29.85,0.003350083752093802345058626466,-0.01842546063651591289782244556,-0.04857621440536013400335008375,-0.03182579564489112227805695142,0.006700167504187604690117252931,0.008375209380234505862646566164,-0.03685092127303182579564489112,-0.03685092127303182579564489112
20230707,17.83,22.27,0.24901849416609687,105.00,0.05714285714285714285714285714,0.08095238095238095238095238095,0.05714285714285714285714285714,0.07142857142857142857142857143,0,-0.1133333333333333333333333333,-0.1209523809523809523809523810,-0.1171428571428571428571428571
20251226,14.35,17.87,0.2452961501535785,44.65,-0.09518477043673012318029115342,-0.1041433370660694288913773796,-0.06159014557670772676371780515,-0.07502799552071668533034714446,0.04703247480403135498320268757,0.1892497200447928331466965286,0.4893617021276595744680851064,0.3639417693169092945128779395
20250815,46.6,57.95,0.24356222653299947,152.50,-0.1606557377049180327868852459,-0.1540983606557377049180327869,-0.1508196721311475409836065574,-0.1836065573770491803278688525,-0.09836065573770491803278688525,0.02950819672131147540983606557,-0.08852459016393442622950819672,-0.05245901639344262295081967213
20250502,32.9,40.74,0.23829786509732945,96.20,-0.1434511434511434511434511435,-0.2952182952182952182952182952,-0.1309771309771309771309771310,-0.1819126819126819126819126819,0.01039501039501039501039501040,0.1746361746361746361746361746,0.09147609147609147609147609148,0.01663201663201663201663201663
20250815,34.16,42.25,0.23682669095940614,54.00,-0.03148148148148148148148148148,-0.09814814814814814814814814815,-0.06851851851851851851851851852,-0.09629629629629629629629629630,-0.08703703703703703703703703704,-0.04259259259259259259259259259,-0.04444444444444444444444444444,-0.05185185185185185185185185185
20251226,29.65,36.66,0.23642494986762388,29.80,0.1057046979865771812080536913,0.06879194630872483221476510067,0.06375838926174496644295302013,-0.02181208053691275167785234899,-0.01845637583892617449664429530,-0.006711409395973154362416107383,0.006711409395973154362416107383,-0.01006711409395973154362416107
20230414,20.08,24.81,0.23555775719333882,110.00,-0.2827272727272727272727272727,-0.1872727272727272727272727273,-0.03181818181818181818181818182,-0.02727272727272727272727272727,-0.08636363636363636363636363636,-0.1045454545454545454545454545,-0.09090909090909090909090909091,-0.1136363636363636363636363636
20230324,35.29,43.57,0.23462736654498825,146.00,-0.1541095890410958904109589041,-0.1712328767123287671232876712,-0.1780821917808219178082191781,-0.1917808219178082191780821918,-0.07534246575342465753424657534,-0.07876712328767123287671232877,-0.04109589041095890410958904110,-0.1198630136986301369863013699
20260116,41.01,50.61,0.23408924081713636,54.70,-0.2394881170018281535648994516,-0.2559414990859232175502742230,-0.1992687385740402193784277879,-0.1672760511882998171846435101,0.08775137111517367458866544790,-0.08957952468007312614259597806,-0.1435100548446069469835466179,-0.07678244972577696526508226691
