window,quintile,count,mean_return,median_return,std_dev,win_rate,source,stock_code,start_date,consecutive_weeks,weeks_forward,start_price,forward_price,return_pct,event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
,,,,,,,Agent-C,,,,,,,,20231110.0,51.05,51.63,0.011361410159424,166.5,0.027027027027027,-0.006006006006006,-0.003003003003003,0.003003003003003,0.015015015015015,0.033033033033033,0.057057057057057,0.045045045045045
,,,,,,,Agent-C,,,,,,,,20250207.0,34.33,34.72,0.0113603259143511,179.0,-0.0251396648044692,-0.0977653631284916,-0.1368715083798882,-0.1145251396648044,-0.0335195530726256,0.0111731843575418,-0.0055865921787709,-0.0055865921787709
,,,,,,,Agent-C,,,,,,,,20240823.0,47.54,48.08,0.0113588554615301,1105.0,-0.0407239819004524,-0.1411764705882352,-0.1330316742081447,-0.0542986425339366,0.0678733031674208,0.0497737556561085,0.2126696832579185,0.2036199095022624
,,,,,,,Agent-C,,,,,,,,20240426.0,66.91,67.67,0.0113585411544083,64.2,-0.1043613707165109,-0.1214953271028037,-0.0981308411214953,-0.0638629283489096,-0.0031152647975077,0.0124610591900311,0.0560747663551401,0.0109034267912772
,,,,,,,Agent-C,,,,,,,,20240105.0,73.11,73.94,0.0113527559656304,27.7,-0.2292418772563176,-0.1931407942238267,-0.1462093862815884,-0.0848375451263537,0.1805054151624548,0.2815884476534296,0.1985559566787003,0.2111913357400722
,,,,,,,Agent-C,,,,,,,,20230317.0,29.07,29.4,0.0113519087942239,40.2,0.0708955223880597,0.0671641791044776,0.0509950248756218,0.0920398009950248,0.0199004975124378,0.0559701492537313,0.0733830845771144,0.1467661691542288
,,,,,,,Agent-C,,,,,,,,20250725.0,19.38,19.6,0.0113519085989728,69.8,0.0573065902578796,0.0257879656160458,-0.0229226361031518,0.0,0.0186246418338108,0.1217765042979942,0.0515759312320916,0.0071633237822349
,,,,,,,Agent-C,,,,,,,,20241129.0,84.57,85.53,0.0113515429661637,145.0,-0.3510344827586206,-0.1724137931034482,-0.0310344827586206,0.0344827586206896,-0.0793103448275862,-0.1448275862068965,-0.1,-0.1034482758620689
,,,,,,,Agent-C,,,,,,,,20250711.0,60.8,61.49,0.0113486840238704,87.6,-0.0011415525114155,-0.0399543378995433,0.0,-0.0308219178082191,0.0525114155251141,0.1084474885844748,0.1289954337899543,0.0273972602739726
,,,,,,,Agent-C,,,,,,,,20241220.0,59.04,59.71,0.0113482382901721,20.25,0.1777777777777777,0.0864197530864197,0.1012345679012345,0.0814814814814814,0.0839506172839506,0.0839506172839506,0.0567901234567901,0.0617283950617283
,,,,,,,Agent-C,,,,,,,,20230106.0,48.47,49.02,0.0113472248535749,24.2,-0.1487603305785123,-0.152892561983471,-0.1756198347107438,-0.1694214876033057,-0.0619834710743801,-0.0289256198347107,-0.0289256198347107,0.0041322314049586
,,,,,,,Agent-C,,,,,,,,20230210.0,60.81,61.5,0.0113468177709781,286.5,-0.1518324607329842,-0.1465968586387434,-0.1291448516579406,0.0052356020942408,0.0034904013961605,-0.0226876090750436,-0.0471204188481675,0.0715532286212914
,,,,,,,Agent-C,,,,,,,,20260130.0,72.27,73.09,0.0113463399564641,79.0,-0.1556962025316455,-0.1759493670886075,-0.120253164556962,-0.0177215189873417,-0.1822784810126582,-0.1227848101265822,-0.1227848101265822,
,,,,,,,Agent-C,,,,,,,,20221118.0,19.39,19.61,0.0113460540822044,26.7,,,,0.0224719101123595,0.0037453183520599,0.0168539325842696,0.0355805243445692,0.0430711610486891
,,,,,,,Agent-C,,,,,,,,20230210.0,69.64,70.43,0.0113440549778281,64.4,-0.1366459627329192,-0.1459627329192546,-0.1444099378881987,-0.0636645962732919,0.062111801242236,0.0326086956521739,0.0295031055900621,-0.0124223602484472
,,,,,,,Agent-C,,,,,,,,20230519.0,34.38,34.77,0.0113438042075682,223.5,0.0268456375838926,0.017897091722595,0.0,-0.0156599552572706,-0.0111856823266219,0.0111856823266219,0.0626398210290827,0.0671140939597315
,,,,,,,Agent-C,,,,,,,,20231222.0,58.21,58.87,0.011338257836484,1640.0,-0.0945121951219512,-0.0274390243902439,-0.0640243902439024,-0.0182926829268292,0.0426829268292682,-0.0152439024390243,-0.0152439024390243,-0.1707317073170731
,,,,,,,Agent-C,,,,,,,,20240802.0,35.28,35.68,0.0113378681593574,88.9,0.1586051743532058,0.0517435320584926,0.0157480314960629,-0.0202474690663667,-0.0247469066366704,0.0494938132733408,0.0281214848143982,0.0348706411698537
,,,,,,,Agent-C,,,,,,,,20240920.0,56.46,57.1,0.0113354585310758,27.6,-0.0217391304347826,-0.0108695652173913,-0.0144927536231884,0.0,0.0126811594202898,0.0072463768115942,-0.0253623188405797,-0.0307971014492753
,,,,,,,Agent-C,,,,,,,,20250221.0,28.24,28.56,0.0113314443579516,28.7,-0.0418118466898954,-0.0313588850174216,-0.0313588850174216,0.0017421602787456,-0.0592334494773519,-0.0592334494773519,-0.0644599303135888,-0.0452961672473867
,,,,,,,Agent-C,,,,,,,,20240712.0,59.15,59.82,0.011327134212559,216.5,-0.0484988452655889,0.0161662817551963,0.0531177829099307,0.0300230946882217,-0.1293302540415704,-0.1732101616628175,-0.1824480369515011,-0.2517321016166281
,,,,,,,Agent-C,,,,,,,,20251219.0,56.51,57.15,0.0113254289271734,36.6,-0.0983606557377049,-0.0382513661202185,-0.0013661202185792,0.0,0.0013661202185792,0.0314207650273224,0.0122950819672131,0.1475409836065573
,,,,,,,Agent-C,,,,,,,,20240426.0,65.34,66.08,0.0113253747884086,59.5,-0.0201680672268907,0.0285714285714285,0.053781512605042,-0.0016806722689075,-0.0016806722689075,-0.0705882352941176,-0.0773109243697478,-0.0672268907563025
,,,,,,,Agent-C,,,,,,,,20240712.0,46.8,47.33,0.0113247860828037,22.6,0.0088495575221238,0.0641592920353982,0.0486725663716814,0.0176991150442477,-0.0619469026548672,-0.0730088495575221,-0.1039823008849557,-0.1393805309734513
,,,,,,,Agent-C,,,,,,,,20240913.0,49.45,50.01,0.0113245700439924,44.4,-0.1756756756756756,-0.0461711711711711,-0.0337837837837837,-0.1058558558558558,-0.0225225225225225,-0.0529279279279279,0.1126126126126126,0.0574324324324324
,,,,,,,Agent-C,,,,,,,,20240216.0,40.62,41.08,0.0113244704252961,23.5,-0.1936170212765957,-0.1297872340425531,-0.0787234042553191,-0.0617021276595744,0.2531914893617021,0.3382978723404255,0.1319148936170212,0.1808510638297872
,,,,,,,Agent-C,,,,,,,,20250411.0,33.56,33.94,0.0113230032382893,78.0,0.0807692307692307,0.0807692307692307,0.0756410256410256,0.0679487179487179,0.0358974358974358,0.0333333333333333,0.0128205128205128,0.0384615384615384
,,,,,,,Agent-C,,,,,,,,20240726.0,58.29,58.95,0.0113226966662773,876.0,-0.0536529680365296,0.0,-0.0182648401826484,0.0273972602739726,-0.0993150684931506,-0.1061643835616438,-0.1541095890410958,-0.1232876712328767
,,,,,,,Agent-C,,,,,,,,20240517.0,71.55,72.36,0.0113207545587595,19.2,-0.046875,-0.078125,-0.0286458333333333,0.0078125,-0.046875,-0.0130208333333333,0.0260416666666666,0.0234375
,,,,,,,Agent-C,,,,,,,,20260116.0,58.3,58.96,0.0113207545228001,30.15,-0.0895522388059701,-0.044776119402985,-0.0265339966832504,-0.0348258706467661,0.0431177446102819,-0.0729684908789386,-0.1276948590381426,-0.0812603648424543
,,,,,,,Agent-C,,,,,,,,20250307.0,58.31,58.97,0.011318813045467,195.5,-0.1713554987212276,-0.1202046035805626,-0.0843989769820971,-0.0434782608695652,-0.0434782608695652,-0.0562659846547314,-0.1074168797953964,-0.1713554987212276
,,,,,,,Agent-C,,,,,,,,20250808.0,50.36,50.93,0.011318506526638,451.5,0.0564784053156146,0.0121816168327796,-0.0454042081949058,-0.0454042081949058,0.1074197120708748,0.1982281284606866,0.29125138427464,0.2314507198228128
,,,,,,,Agent-C,,,,,,,,20240719.0,52.13,52.72,0.01131785898105,82.6,0.1791767554479418,0.0108958837772397,0.0254237288135593,0.009685230024213,-0.0157384987893462,-0.0375302663438256,-0.0617433414043583,-0.0435835351089588
,,,,,,,Agent-C,,,,,,,,20230421.0,49.48,50.04,0.011317703894145,27.9,0.032258064516129,0.039426523297491,0.0555555555555555,0.0268817204301075,-0.0125448028673835,-0.003584229390681,-0.032258064516129,-0.0340501792114695
,,,,,,,Agent-C,,,,,,,,20250926.0,29.18,29.51,0.0113091154451983,41.3,-0.135593220338983,-0.1343825665859564,-0.1246973365617433,-0.0338983050847457,-0.0351089588377723,-0.0895883777239709,0.0629539951573849,0.1573849878934624
,,,,,,,Agent-C,,,,,,,,20240830.0,49.55,50.11,0.0113017152108635,47.35,-0.0179514255543822,-0.1203801478352692,-0.0591341077085533,-0.0960929250263991,-0.1203801478352692,-0.1013727560718057,-0.0760295670538542,-0.0707497360084477
,,,,,,,Agent-C,,,,,,,,20240119.0,65.48,66.22,0.0113011604871538,373.5,0.0468540829986613,0.0615796519410977,0.0508701472556894,0.036144578313253,-0.001338688085676,0.0240963855421686,0.0227576974564926,0.0307898259705488
,,,,,,,Agent-C,,,,,,,,20240802.0,36.28,36.69,0.0113009919707553,33.3,0.1126126126126126,0.0945945945945945,0.066066066066066,0.024024024024024,-0.0555555555555555,0.0165165165165165,0.024024024024024,0.0075075075075075
,,,,,,,Agent-C,,,,,,,,20250606.0,39.82,40.27,0.0113008535584919,59.5,0.0571428571428571,0.0756302521008403,0.0605042016806722,0.0386554621848739,0.0,-0.0134453781512605,0.1092436974789915,0.226890756302521
,,,,,,,Agent-C,,,,,,,,20250110.0,68.14,68.91,0.0113002639961803,234.0,-0.0683760683760683,-0.0918803418803418,-0.0405982905982905,-0.0641025641025641,-0.0811965811965811,-0.1602564102564102,-0.1602564102564102,-0.1602564102564102
,,,,,,,Agent-C,,,,,,,,20230113.0,51.33,51.91,0.0112994348081154,63.0,-0.1444444444444444,-0.1555555555555555,-0.1555555555555555,0.0333333333333333,0.019047619047619,0.019047619047619,0.0873015873015873,0.0539682539682539
,,,,,,,Agent-C,,,,,,,,20251205.0,31.86,32.22,0.0112994346735896,34.75,0.0258992805755395,0.0719424460431654,0.0014388489208633,-0.0575539568345323,0.0244604316546762,-0.0129496402877697,-0.0431654676258992,0.0086330935251798
,,,,,,,Agent-C,,,,,,,,20251219.0,77.0,77.87,0.0112987011519649,200.0,-0.0375,-0.015,0.0025,-0.025,-0.02,-0.04,-0.05,-0.0475
,,,,,,,Agent-C,,,,,,,,20250815.0,55.76,56.39,0.0112984216051216,16.95,-0.0324483775811209,-0.0117994100294985,-0.0265486725663716,-0.0117994100294985,-0.0442477876106194,-0.0471976401179941,-0.0943952802359882,-0.1091445427728613
,,,,,,,Agent-C,,,,,,,,20250912.0,46.03,46.55,0.011296979984858,59.3,0.0320404721753794,0.0387858347386172,0.0539629005059021,0.0303541315345699,-0.0084317032040472,-0.0219224283305227,-0.0033726812816188,-0.0185497470489038
,,,,,,,Agent-C,,,,,,,,20251219.0,72.59,73.41,0.0112963216517932,58.8,,,,0.0085034013605442,-0.0187074829931972,0.1836734693877551,-0.0221088435374149,-0.0204081632653061
,,,,,,,Agent-C,,,,,,,,20230616.0,26.56,26.86,0.0112951802976212,217.0,-0.0944700460829493,-0.0529953917050691,-0.0184331797235023,0.0345622119815668,0.0529953917050691,0.0391705069124423,0.0737327188940092,0.1013824884792626
,,,,,,,Agent-C,,,,,,,,20240913.0,38.07,38.5,0.0112949826294987,77.4,-0.0400516795865633,-0.0051679586563307,0.0206718346253229,-0.0310077519379844,0.0025839793281653,0.0620155038759689,0.0684754521963824,-0.0090439276485788
,,,,,,,Agent-C,,,,,,,,20250214.0,31.88,32.24,0.0112923459444058,30.3,0.0033003300330033,-0.061056105610561,-0.0148514851485148,-0.0099009900990099,0.0165016501650165,-0.0082508250825082,-0.0429042904290429,-0.028052805280528
,,,,,,,Agent-C,,,,,,,,20230908.0,37.2,37.62,0.0112903222771417,236.0,-0.0614406779661016,-0.0889830508474576,-0.1080508474576271,0.0084745762711864,0.0550847457627118,0.0190677966101694,0.0360169491525423,0.0635593220338983
,,,,,,,Agent-C,,,,,,,,20240426.0,54.04,54.65,0.0112879346541832,17.65,-0.1444759206798866,-0.0849858356940509,-0.0141643059490084,-0.0339943342776203,-0.0169971671388101,-0.0453257790368271,-0.0708215297450424,-0.0679886685552407
,,,,,,,Agent-C,,,,,,,,20240403.0,61.15,61.84,0.0112837283518606,175.0,-0.1114285714285714,-0.1114285714285714,-0.0685714285714285,-0.0171428571428571,-0.02,0.0314285714285714,0.04,0.0714285714285714
,,,,,,,Agent-C,,,,,,,,20231013.0,31.02,31.37,0.0112830428342024,107.0,-0.0467289719626168,-0.0654205607476635,-0.0514018691588785,0.0093457943925233,-0.0046728971962616,-0.0373831775700934,-0.0560747663551401,0.0
,,,,,,,Agent-C,,,,,,,,20241206.0,40.77,41.23,0.0112828057080497,183.0,0.0382513661202185,-0.0109289617486338,-0.0191256830601092,-0.0218579234972677,0.0163934426229508,-0.040983606557377,-0.0163934426229508,-0.0655737704918032
,,,,,,,Agent-C,,,,,,,,20251114.0,26.59,26.89,0.0112824365820821,23.95,-0.1106471816283924,-0.1085594989561586,-0.1189979123173277,-0.022964509394572,0.0,-0.0041753653444676,-0.0062630480167014,-0.0375782881002087
,,,,,,,Agent-C,,,,,,,,20230804.0,51.41,51.99,0.0112818515603609,19.55,-0.0792838874680306,-0.0434782608695652,-0.0460358056265984,-0.0255754475703324,0.0255754475703324,-0.1304347826086956,-0.0613810741687979,0.0409207161125319
,,,,,,,Agent-C,,,,,,,,20230414.0,46.98,47.51,0.0112813960987357,15.25,-0.1442622950819672,-0.0983606557377049,-0.0918032786885245,-0.0950819672131147,0.1180327868852459,0.2032786885245901,0.1967213114754098,0.0557377049180327
,,,,,,,Agent-C,,,,,,,,20230303.0,25.72,26.01,0.0112752717233565,11.55,-0.0173160173160173,-0.0432900432900432,-0.0043290043290043,0.0,-0.0043290043290043,-0.0346320346320346,0.0649350649350649,0.0909090909090909
,,,,,,,Agent-C,,,,,,,,20240301.0,61.2,61.89,0.0112745096196975,67.5,-0.0592592592592592,-0.0548148148148148,0.0222222222222222,0.0029629629629629,-0.0903703703703703,-0.0533333333333333,-0.0355555555555555,-0.0251851851851851
,,,,,,,Agent-C,,,,,,,,20240216.0,44.35,44.85,0.0112739569047585,94.9,-0.107481559536354,-0.0832455216016859,-0.071654373024236,-0.0569020021074815,0.042149631190727,0.0252897787144362,-0.0126448893572181,-0.0569020021074815
,,,,,,,Agent-C,,,,,,,,20240112.0,54.11,54.72,0.0112733318929341,151.5,0.0264026402640264,0.0165016501650165,0.0495049504950495,0.0462046204620462,0.0165016501650165,0.0,-0.0033003300330033,0.0198019801980198
,,,,,,,Agent-C,,,,,,,,20241108.0,42.58,43.06,0.011272897809467,36.1,-0.0221606648199445,0.0138504155124653,0.0110803324099722,0.020775623268698,-0.0373961218836565,-0.0263157894736842,-0.0470914127423822,-0.0318559556786703
,,,,,,,Agent-C,,,,,,,,20230217.0,78.07,78.95,0.0112719352981692,206.0,-0.1601941747572815,-0.145631067961165,-0.0752427184466019,-0.0631067961165048,-0.0558252427184466,-0.0655339805825242,-0.1262135922330097,-0.1480582524271844
,,,,,,,Agent-C,,,,,,,,20241227.0,41.71,42.18,0.0112682807176149,94.2,-0.0318471337579617,0.0350318471337579,-0.0477707006369426,-0.0530785562632696,-0.0679405520169851,-0.1167728237791932,-0.1443736730360934,-0.0307855626326963
,,,,,,,Agent-C,,,,,,,,20250307.0,58.58,59.24,0.0112666437134407,72.8,-0.0357142857142857,0.0576923076923076,0.1469780219780219,0.1057692307692307,0.0027472527472527,-0.0315934065934065,-0.0892857142857142,-0.2197802197802197
,,,,,,,Agent-C,,,,,,,,20260109.0,34.62,35.01,0.0112651643193193,56.1,0.0142602495543672,0.0124777183600713,0.0053475935828877,-0.017825311942959,-0.0481283422459893,-0.0196078431372549,-0.0570409982174688,-0.0213903743315508
,,,,,,,Agent-C,,,,,,,,20230901.0,43.5,43.99,0.011264367557141,94.5,0.0846560846560846,0.0486772486772486,0.0899470899470899,0.0455026455026455,-0.0719576719576719,-0.1015873015873015,-0.1333333333333333,-0.0677248677248677
,,,,,,,Agent-C,,,,,,,,20250418.0,32.85,33.22,0.0112633177697619,23.3,0.2360515021459227,0.1287553648068669,0.1223175965665236,-0.0300429184549356,0.0,0.0257510729613733,-0.0407725321888412,-0.01931330472103
,,,,,,,Agent-C,,,,,,,,20240419.0,61.27,61.96,0.0112616286720804,308.0,0.0081168831168831,0.0016233766233766,0.0064935064935064,0.0064935064935064,-0.0016233766233766,0.0081168831168831,0.0194805194805194,0.0162337662337662
,,,,,,,Agent-C,,,,,,,,20241011.0,47.96,48.5,0.0112593825842497,22.15,-0.0067720090293453,0.0,0.0338600451467268,-0.0090293453724604,-0.0609480812641083,-0.1128668171557562,-0.1218961625282167,-0.1196388261851015
,,,,,,,Agent-C,,,,,,,,20231006.0,47.09,47.62,0.0112550432946474,77.2,-0.0375647668393782,-0.0310880829015544,0.0181347150259067,0.0207253886010362,-0.0194300518134715,-0.0492227979274611,-0.0349740932642487,-0.0323834196891191
,,,,,,,Agent-C,,,,,,,,20230728.0,57.76,58.41,0.0112534624090466,33.45,-0.0866965620328849,-0.1106128550074738,-0.109118086696562,-0.0597907324364723,-0.038863976083707,-0.077727952167414,-0.0837070254110612,-0.0971599402092675
,,,,,,,Agent-C,,,,,,,,20221202.0,53.32,53.92,0.0112528129922578,17.9,,-0.0558659217877094,-0.0446927374301675,-0.0418994413407821,-0.0167597765363128,-0.0223463687150837,-0.0558659217877094,-0.0754189944134078
,,,,,,,Agent-C,,,,,,,,20241025.0,47.1,47.63,0.0112526536889033,69.0,0.0231884057971014,0.0159420289855072,0.0144927536231884,-0.0028985507246376,0.0,-0.0130434782608695,-0.0405797101449275,0.0521739130434782
,,,,,,,Agent-C,,,,,,,,20260226.0,56.88,57.52,0.0112517578893854,97.0,-0.0288659793814432,-0.0938144329896907,-0.1412371134020618,,,,,
,,,,,,,Agent-C,,,,,,,,20230428.0,30.22,30.56,0.0112508268944134,76.6,-0.0326370757180156,-0.0443864229765013,-0.0039164490861618,-0.0039164490861618,0.2924281984334203,0.0443864229765013,-0.0013054830287206,0.0600522193211488
,,,,,,,Agent-C,,,,,,,,20251107.0,38.22,38.65,0.0112506538134313,26.45,0.0396975425330812,0.0226843100189035,0.0226843100189035,0.0321361058601134,0.0283553875236294,-0.0321361058601134,0.0018903591682419,0.0094517958412098
,,,,,,,Agent-C,,,,,,,,20240628.0,86.22,87.19,0.0112502898254431,125.0,-0.096,-0.048,-0.148,-0.08,-0.016,-0.068,-0.096,-0.068
,,,,,,,Agent-C,,,,,,,,20240329.0,48.89,49.44,0.0112497440938894,12.25,-0.0775510204081632,-0.0653061224489795,-0.0693877551020408,-0.0122448979591836,0.0081632653061224,-0.0204081632653061,-0.0612244897959183,-0.0489795918367346
,,,,,,,Agent-C,,,,,,,,20240112.0,55.13,55.75,0.0112461452703401,28.35,-0.0423280423280423,0.1269841269841269,0.054673721340388,0.0617283950617283,0.001763668430335,0.0088183421516754,0.0,0.0229276895943562
,,,,,,,Agent-C,,,,,,,,20240712.0,74.71,75.55,0.0112434746186123,315.0,-0.3793650793650793,-0.3666666666666666,-0.3206349206349206,-0.1349206349206349,-0.0761904761904761,-0.1047619047619047,-0.1904761904761904,-0.2825396825396825
,,,,,,,Agent-C,,,,,,,,20250704.0,47.14,47.67,0.0112431054042616,144.0,0.0416666666666666,-0.0416666666666666,-0.0451388888888888,-0.0104166666666666,0.0104166666666666,-0.03125,-0.0659722222222222,-0.0381944444444444
,,,,,,,Agent-C,,,,,,,,20240426.0,48.03,48.57,0.011242972907704,54.0,0.0814814814814814,0.0611111111111111,0.0296296296296296,0.0018518518518518,-0.0037037037037037,-0.0185185185185185,0.0703703703703703,0.1277777777777777
,,,,,,,Agent-C,,,,,,,,20250704.0,35.58,35.98,0.0112422706227579,86.7,-0.0242214532871972,0.0207612456747404,,0.0069204152249134,0.0034602076124567,0.0,0.0069204152249134,-0.0092272202998846
,,,,,,,Agent-C,,,,,,,,20251009.0,39.14,39.58,0.0112416961869775,34.15,-0.0439238653001464,-0.1361639824304538,-0.1332357247437774,-0.1112737920937042,0.0541727672035139,0.2079062957540263,0.3557833089311859,0.2371888726207906
,,,,,,,Agent-C,,,,,,,,20230714.0,69.39,70.17,0.0112408126352383,86.7,0.0034602076124567,-0.0795847750865051,-0.0715109573241061,-0.0553633217993079,-0.008073817762399,0.0668973471741637,0.0334486735870818,0.0196078431372549
,,,,,,,Agent-C,,,,,,,,20241108.0,47.15,47.68,0.0112407208644598,189.5,0.0527704485488126,0.1160949868073878,0.1055408970976253,0.0554089709762532,-0.0633245382585751,-0.1187335092348284,-0.1345646437994722,-0.100263852242744
,,,,,,,Agent-C,,,,,,,,20240628.0,60.51,61.19,0.0112378117461938,1925.0,-0.1194805194805194,-0.0987012987012987,-0.0623376623376623,-0.0389610389610389,-0.0597402597402597,0.0025974025974025,-0.0805194805194805,-0.0363636363636363
,,,,,,,Agent-C,,,,,,,,20250919.0,75.65,76.5,0.0112359549076541,50.1,-0.155688622754491,-0.153692614770459,0.0159680638722554,-0.0019960079840319,-0.0239520958083832,-0.0479041916167664,-0.0568862275449101,-0.0508982035928143
,,,,,,,Agent-C,,,,,,,,20230609.0,47.17,47.7,0.0112359548179785,60.8,-0.2088815789473684,-0.1513157894736842,-0.1414473684210526,0.03125,0.0230263157894736,-0.0016447368421052,0.0016447368421052,-0.0855263157894736
,,,,,,,Agent-C,,,,,,,,20230616.0,38.27,38.7,0.0112359547625828,204.5,-0.0757946210268948,-0.0709046454767726,-0.0586797066014669,-0.0317848410757946,-0.0415647921760391,-0.0488997555012224,-0.0953545232273838,-0.0415647921760391
,,,,,,,Agent-C,,,,,,,,20250801.0,81.0,81.91,0.0112345677625361,78.0,-0.2025641025641025,-0.2051282051282051,-0.2076923076923076,-0.1935897435897435,-0.0512820512820512,-0.0166666666666666,-0.0153846153846153,-0.0166666666666666
,,,,,,,Agent-C,,,,,,,,20230512.0,52.53,53.12,0.0112316769230595,200.0,-0.06,-0.0725,-0.06,-0.03,0.02,0.02,0.0375,0.0425
,,,,,,,Agent-C,,,,,,,,20241220.0,72.13,72.94,0.0112297239535599,399.5,-0.211514392991239,-0.2140175219023779,-0.1614518147684605,-0.0350438047559449,0.0575719649561952,0.1176470588235294,0.195244055068836,0.1989987484355444
,,,,,,,Agent-C,,,,,,,,20250221.0,54.34,54.95,0.0112256162821932,25.7,-0.056420233463035,-0.046692607003891,-0.0233463035019455,-0.0136186770428015,0.0,0.0,0.0116731517509727,-0.0194552529182879
,,,,,,,Agent-C,,,,,,,,20230519.0,58.8,59.46,0.0112244896050257,147.5,-0.1152542372881355,-0.0847457627118644,-0.0813559322033898,-0.0135593220338983,0.0949152542372881,0.0847457627118644,0.0101694915254237,0.0542372881355932
,,,,,,,Agent-C,,,,,,,,20260206.0,47.22,47.75,0.0112240573650136,70.3,-0.0469416785206258,-0.0327169274537695,-0.0512091038406827,-0.0341394025604551,-0.0739687055476529,-0.0739687055476529,,
,,,,,,,Agent-C,,,,,,,,20231110.0,24.06,24.33,0.011221944670742,25.3,-0.0355731225296442,0.0217391304347826,0.0434782608695652,0.033596837944664,0.0968379446640316,0.2075098814229249,0.383399209486166,0.4624505928853754
,,,,,,,Agent-C,,,,,,,,20240315.0,36.54,36.95,0.0112205798790209,41.15,-0.0656136087484811,-0.0473876063183475,-0.0230862697448359,0.0291616038882138,0.0109356014580801,0.0194410692588092,0.0048602673147023,-0.0255164034021871
,,,,,,,Agent-C,,,,,,,,20250808.0,43.67,44.16,0.0112205172608078,203.0,0.0147783251231527,0.0270935960591133,-0.0024630541871921,0.0049261083743842,0.0197044334975369,-0.0024630541871921,0.0344827586206896,0.0344827586206896
,,,,,,,Agent-C,,,,,,,,20250912.0,68.64,69.41,0.011217948554517,94.5,0.2804232804232804,0.3174603174603174,0.291005291005291,0.2698412698412698,0.0952380952380952,-0.0634920634920634,-0.0751322751322751,-0.0634920634920634
,,,,,,,Agent-C,,,,,,,,20230616.0,60.62,61.3,0.0112174198083566,318.5,-0.1224489795918367,-0.1334379905808477,-0.0282574568288854,0.0486656200941915,-0.0470957613814756,-0.0392464678178963,-0.0298273155416012,0.0800627943485086
,,,,,,,Agent-C,,,,,,,,20260102.0,83.83,84.77,0.0112131693759612,28.7,0.0226480836236933,0.0104529616724738,0.0087108013937282,-0.0034843205574912,0.1393728222996515,0.4982578397212543,0.3188153310104529,0.0853658536585365
,,,,,,,Agent-C,,,,,,,,20250411.0,9.81,9.92,0.0112130467672734,4.55,0.3384615384615384,0.3516483516483516,0.1384615384615384,0.0747252747252747,0.0967032967032967,0.0527472527472527,0.1296703296703296,0.1032967032967032
,,,,,,,Agent-C,,,,,,,,20250627.0,62.44,63.14,0.011210762152294,140.0,0.0678571428571428,0.075,0.0071428571428571,0.0178571428571428,-0.0071428571428571,0.0321428571428571,0.0785714285714285,0.1035714285714285
,,,,,,,Agent-C,,,,,,,,20230818.0,39.25,39.69,0.0112101907971925,28.25,0.015929203539823,-0.0106194690265486,-0.0053097345132743,-0.0300884955752212,0.0230088495575221,0.0584070796460176,0.063716814159292,0.0176991150442477
,,,,,,,Agent-C,,,,,,,,20251205.0,49.07,49.62,0.0112084774565216,49.0,0.0612244897959183,0.0326530612244897,-0.0591836734693877,0.0193877551020408,-0.0387755102040816,-0.0591836734693877,-0.0285714285714285,-0.0377551020408163
,,,,,,,Agent-C,,,,,,,,20240202.0,65.14,65.87,0.0112066316977797,30.4,-0.0115131578947368,-0.0246710526315789,-0.0707236842105263,0.0016447368421052,-0.0131578947368421,0.0049342105263157,-0.0805921052631578,-0.0493421052631578
,,,,,,,Agent-C,,,,,,,,20240830.0,57.11,57.75,0.0112064435089048,748.0,0.0548128342245989,0.0467914438502673,-0.0093582887700534,0.0267379679144385,-0.017379679144385,0.0040106951871657,0.0200534759358288,0.0120320855614973
,,,,,,,Agent-C,,,,,,,,20240126.0,54.45,55.06,0.0112029382699184,113.5,-0.0088105726872246,-0.0220264317180616,-0.0176211453744493,0.0044052863436123,0.0220264317180616,-0.0837004405286343,-0.079295154185022,-0.0704845814977973
,,,,,,,Agent-C,,,,,,,,20260130.0,46.42,46.94,0.011202067832786,21.65,-0.0138568129330254,-0.023094688221709,-0.0092378752886836,-0.023094688221709,0.0023094688221709,0.0138568129330254,0.0138568129330254,
,,,,,,,Agent-C,,,,,,,,20240927.0,46.43,46.95,0.0111996551540027,232.0,0.0086206896551724,-0.0668103448275862,-0.0538793103448275,-0.0495689655172413,0.0043103448275862,-0.0086206896551724,0.0,0.0150862068965517
,,,,,,,Agent-C,,,,,,,,20250314.0,50.9,51.47,0.0111984280707578,42.3,-0.0118203309692671,0.0059101654846335,-0.0224586288416075,-0.0413711583924349,0.0082742316784869,-0.0957446808510638,-0.2127659574468085,-0.2695035460992907
,,,,,,,Agent-C,,,,,,,,20240126.0,38.4,38.83,0.0111979163750542,38.9,0.0565552699228791,0.0192802056555269,0.0012853470437017,-0.0012853470437017,0.0629820051413881,0.0848329048843187,0.1195372750642673,0.0424164524421593
,,,,,,,Agent-C,,,,,,,,20221209.0,45.57,46.08,0.0111915731579641,13.15,-0.1977186311787072,-0.2091254752851711,-0.0304182509505703,0.0,-0.0304182509505703,-0.0418250950570342,-0.0456273764258555,-0.0380228136882129
,,,,,,,Agent-C,,,,,,,,20250117.0,59.88,60.55,0.0111890445693211,20.45,0.0024449877750611,0.0024449877750611,-0.0048899755501222,0.0048899755501222,0.1026894865525672,0.1026894865525672,0.1026894865525672,0.0880195599022004
