engine,stock,buy_date,entry_price,exit_date,exit_price,weeks_held,gross_return_pct,net_return_pct,pnl_twd,exit_reason
main,3443,20221209,794.0,20221223,738.42,2,-8.564231738035264,-7.4425,-6154,stop_loss
main,6472,20221209,394.5,20230310,496.5,13,25.85551330798479,25.41301330798479,21083,hold_period
backup,1795,20221216,234.5,20230310,255.0,12,8.742004264392325,8.299504264392324,6899,trailing_stop
backup,2731,20221223,102.5,20230310,120.5,11,17.560975609756095,17.118475609756096,14250,trailing_stop
backup,4763,20221216,176.5,20230317,306.5,13,73.65439093484419,73.21189093484419,60949,hold_period
backup,6515,20221223,404.0,20230324,746.0,13,84.65346534653465,84.21096534653465,69843,hold_period
backup,2388,20230317,89.8,20230414,83.514,4,-8.463251670378613,-7.4425,-6198,stop_loss
main,3680,20230331,374.0,20230421,347.82,3,-9.358288770053475,-7.4425,-6188,stop_loss
backup,8478,20230331,515.0,20230421,478.95,3,-15.145631067961165,-7.4425,-6180,stop_loss
main,4763,20230414,471.0,20230421,438.03,1,-7.643312101910828,-7.4425,-6178,stop_loss
backup,3693,20230421,196.5,20230428,182.74499999999998,1,-9.16030534351145,-7.4425,-6195,stop_loss
main,6719,20230324,328.5,20230512,305.505,7,-8.37138508371385,-7.4425,-6194,stop_loss
backup,1752,20230421,75.6,20230512,70.30799999999999,3,-8.730158730158722,-7.4425,-6198,stop_loss
backup,4763,20230428,470.5,20230602,506.0,5,7.545164718384697,7.102664718384697,5890,trailing_stop
main,1795,20230519,343.5,20230609,319.455,3,-7.132459970887918,-7.4425,-6196,stop_loss
backup,2368,20230407,95.3,20230707,148.5,13,55.82371458551941,55.38121458551941,46141,hold_period
backup,2731,20230407,148.0,20230707,164.5,13,11.14864864864865,10.706148648648648,8918,trailing_stop
backup,2743,20230609,162.5,20230714,151.125,5,-21.23076923076923,-7.4425,-6201,stop_loss
backup,3680,20230707,399.0,20230721,371.07,2,-7.393483709273182,-7.4425,-6185,stop_loss
backup,3693,20230428,178.5,20230728,398.5,13,123.24929971988796,122.80679971988796,102297,hold_period
backup,3035,20230707,244.5,20230728,319.5,3,30.67484662576687,30.232346625766873,25168,trailing_stop
main,3035,20230728,319.5,20230804,297.135,1,-11.89358372456964,-7.4425,-6191,stop_loss
backup,1560,20230728,141.5,20230804,131.595,1,-7.06713780918728,-7.4425,-6201,stop_loss
backup,4551,20230714,144.0,20230811,133.92,4,-7.291666666666667,-7.4425,-6193,stop_loss
main,4763,20230721,841.0,20230811,782.13,3,-8.204518430439952,-7.4425,-6143,stop_loss
backup,3037,20230519,170.0,20230818,174.5,13,2.6470588235294117,2.204558823529412,1835,hold_period
backup,1519,20230602,158.0,20230901,292.5,13,85.12658227848101,84.68408227848101,70480,hold_period
backup,6829,20230901,154.0,20230908,143.22,1,-9.090909090909092,-7.4425,-6198,stop_loss
backup,4572,20230811,188.5,20230915,175.30499999999998,5,-11.140583554376658,-7.4425,-6196,stop_loss
backup,2645,20230901,129.5,20230915,120.43499999999999,2,-12.741312741312742,-7.4425,-6196,stop_loss
backup,6829,20230908,140.0,20230915,130.2,1,-12.5,-7.4425,-6198,stop_loss
backup,6829,20230915,122.5,20230922,113.925,1,-8.571428571428571,-7.4425,-6199,stop_loss
main,8016,20230915,302.5,20230928,281.325,1,-7.933884297520661,-7.4425,-6200,stop_loss
backup,5321,20230928,123.0,20231006,114.38999999999999,1,-15.447154471544716,-7.4425,-6197,stop_loss
backup,5321,20231006,104.0,20231013,96.72,1,-13.461538461538462,-7.4425,-6201,stop_loss
backup,2368,20230908,208.5,20231020,193.905,6,-7.673860911270983,-7.4425,-6200,stop_loss
backup,1560,20230804,131.5,20231103,180.0,13,36.88212927756654,36.43962927756654,30327,hold_period
backup,2388,20230804,109.5,20231103,145.0,13,32.42009132420091,31.97759132420091,26615,hold_period
main,2059,20231020,797.0,20231103,741.2099999999999,2,-9.786700125470514,-7.4425,-6178,stop_loss
backup,4961,20231013,269.0,20231110,250.17,4,-8.178438661710038,-7.4425,-6195,stop_loss
backup,5439,20231103,120.5,20231215,122.5,6,1.6597510373443984,1.2172510373443983,1014,trailing_stop
main,3592,20230922,368.0,20231222,393.5,13,6.929347826086957,6.486847826086957,5403,hold_period
backup,3217,20230922,129.0,20231222,171.0,13,32.55813953488372,32.11563953488372,26760,hold_period
backup,1519,20231215,347.5,20231222,323.17499999999995,1,-7.625899280575539,-7.4425,-6190,stop_loss
backup,4967,20231110,87.1,20240105,81.00299999999999,8,-8.955223880597012,-7.4425,-6200,stop_loss
backup,3675,20231229,268.5,20240119,249.70499999999998,3,-7.82122905027933,-7.4425,-6184,stop_loss
backup,1560,20231103,180.0,20240202,217.5,13,20.833333333333336,20.390833333333337,16981,hold_period
main,3661,20231117,3230.0,20240216,4185.0,13,29.566563467492262,29.124063467492263,23551,hold_period
main,2376,20240216,381.0,20240223,354.33,1,-10.104986876640421,-7.4425,-6190,stop_loss
main,1519,20231222,321.0,20240308,502.0,11,56.38629283489096,55.94379283489096,46577,trailing_stop
main,6515,20240105,789.0,20240308,733.77,9,-7.3510773130545,-7.4425,-6175,stop_loss
main,2376,20240223,342.5,20240315,318.525,3,-8.613138686131387,-7.4425,-6178,stop_loss
backup,3147,20240308,134.0,20240315,124.61999999999999,1,-8.582089552238806,-7.4425,-6202,stop_loss
backup,3265,20231222,92.6,20240322,127.0,13,37.14902807775379,36.70652807775379,30567,hold_period
main,3017,20240119,346.0,20240419,630.0,13,82.08092485549133,81.63842485549134,67889,hold_period
main,3406,20240308,400.0,20240419,424.0,6,6.0,5.5575,4630,trailing_stop
backup,5284,20240315,193.0,20240419,179.48999999999998,5,-13.471502590673575,-7.4425,-6200,stop_loss
backup,1319,20240202,83.0,20240426,116.0,12,39.75903614457831,39.31653614457831,32745,trailing_stop
main,1795,20240419,311.5,20240510,289.695,3,-7.704654895666131,-7.4425,-6199,stop_loss
main,2404,20240426,408.0,20240510,379.44,2,-8.088235294117647,-7.4425,-6173,stop_loss
backup,2739,20240510,69.4,20240524,64.542,2,-13.544668587896261,-7.4425,-6202,stop_loss
backup,3013,20240322,56.2,20240621,88.3,13,57.117437722419915,56.67493772241991,47207,hold_period
backup,4915,20240322,84.5,20240621,96.0,13,13.609467455621301,13.1669674556213,10964,trailing_stop
backup,3466,20240510,57.9,20240621,87.1,6,50.431778929188255,49.98927892918825,41651,trailing_stop
main,8996,20240524,495.0,20240712,460.34999999999997,7,-8.282828282828284,-7.4425,-6198,stop_loss
backup,6472,20240419,706.0,20240719,900.0,13,27.47875354107649,27.03625354107649,22364,hold_period
backup,3675,20240426,301.0,20240719,339.0,12,12.624584717607974,12.182084717607973,10135,trailing_stop
main,6231,20240621,383.5,20240802,386.0,6,0.651890482398957,0.20939048239895697,174,trailing_stop
backup,3013,20240719,120.5,20240802,112.065,2,-15.767634854771783,-7.4425,-6197,stop_loss
backup,3163,20240628,137.0,20240809,136.5,6,-0.36496350364963503,-0.807463503649635,-672,trailing_stop
backup,2739,20240802,68.5,20240809,63.705,1,-12.408759124087592,-7.4425,-6198,stop_loss
backup,3583,20240712,411.5,20240906,382.695,8,-8.383961117861482,-7.4425,-6195,stop_loss
backup,6805,20240823,830.0,20240906,771.9,2,-17.710843373493976,-7.4425,-6186,stop_loss
main,5904,20240621,500.0,20240920,528.0,13,5.6000000000000005,5.157500000000001,4287,hold_period
backup,2739,20240809,60.0,20240920,55.8,6,-7.666666666666669,-7.4425,-6198,stop_loss
backup,4542,20240913,82.5,20240927,86.5,2,4.848484848484849,4.405984848484849,3669,trailing_stop
backup,5225,20240802,123.0,20241004,128.5,9,4.471544715447155,4.029044715447155,3355,trailing_stop
backup,3680,20240719,471.5,20241018,565.0,13,19.830328738069987,19.387828738069988,16112,hold_period
backup,6546,20240920,216.0,20241018,200.88,4,-29.166666666666668,-7.4425,-6198,stop_loss
main,6187,20241004,494.5,20241018,459.885,2,-8.998988877654195,-7.4425,-6192,stop_loss
main,3583,20241018,480.5,20241115,446.86499999999995,4,-9.261186264308012,-7.4425,-6196,stop_loss
backup,6805,20241025,859.0,20241115,798.8699999999999,3,-8.614668218859139,-7.4425,-6146,stop_loss
backup,2354,20241115,96.6,20241122,89.838,1,-14.906832298136639,-7.4425,-6199,stop_loss
backup,3447,20241115,90.0,20241122,83.69999999999999,1,-11.333333333333337,-7.4425,-6198,stop_loss
backup,5234,20240920,238.0,20241129,221.33999999999997,10,-14.07563025210084,-7.4425,-6191,stop_loss
backup,3013,20241004,126.5,20241129,146.0,8,15.41501976284585,14.972519762845849,12461,trailing_stop
