engine,stock,buy_date,entry_price,exit_date,exit_price,weeks_held,gross_return_pct,net_return_pct,pnl_twd,exit_reason
main,3443,20221209,794.0,20221223,738.42,2,-8.564231738035264,-7.4425,-6154,stop_loss
main,6472,20221209,394.5,20230203,411.5,8,4.309252217997465,3.8667522179974654,3208,hold_period
backup,1795,20221216,234.5,20230210,277.5,8,18.336886993603414,17.894386993603415,14876,hold_period
backup,4763,20221216,176.5,20230210,286.0,8,62.03966005665722,61.597160056657216,51280,hold_period
backup,2731,20221223,102.5,20230217,134.5,8,31.21951219512195,30.77701219512195,25621,hold_period
backup,6515,20221223,404.0,20230217,539.0,8,33.415841584158414,32.97334158415841,27347,hold_period
backup,2482,20230217,51.0,20230303,47.43,2,-7.6470588235294095,-7.4425,-6200,stop_loss
backup,2230,20230203,52.5,20230331,76.2,8,45.142857142857146,44.70035714285714,37249,hold_period
backup,3558,20230210,254.5,20230407,337.0,8,32.416502946954814,31.974002946954815,26566,hold_period
backup,3675,20230210,248.5,20230407,303.0,8,21.93158953722334,21.48908953722334,17861,hold_period
backup,4919,20230217,144.5,20230414,148.5,8,2.768166089965398,2.3256660899653983,1935,hold_period
backup,2388,20230317,89.8,20230414,83.514,4,-8.463251670378613,-7.4425,-6198,stop_loss
main,6472,20230224,503.0,20230421,711.0,8,41.35188866799205,40.90938866799205,34001,trailing_stop
main,3680,20230331,374.0,20230421,347.82,3,-9.358288770053475,-7.4425,-6188,stop_loss
main,8478,20230407,513.0,20230421,477.09,2,-14.814814814814813,-7.4425,-6194,stop_loss
main,4763,20230414,471.0,20230421,438.03,1,-7.643312101910828,-7.4425,-6178,stop_loss
backup,3693,20230421,196.5,20230428,182.74499999999998,1,-9.16030534351145,-7.4425,-6195,stop_loss
backup,1752,20230421,75.6,20230512,70.30799999999999,3,-8.730158730158722,-7.4425,-6198,stop_loss
backup,2368,20230407,95.3,20230602,128.0,8,34.31269674711438,33.87019674711438,28219,hold_period
backup,4763,20230428,470.5,20230602,506.0,5,7.545164718384697,7.102664718384697,5890,trailing_stop
backup,2731,20230414,179.0,20230609,181.0,8,1.1173184357541899,0.6748184357541899,561,hold_period
