code,entry_date,exit_date,entry_price,exit_price,pnl,pnl_pct,reason,type,hold_days
6515,20240105,20240308,789.0,731.0,-58.0,-7.3510773130545,停損,main,63
2376,20240222,20240314,347.0,317.5,-29.5,-8.501440922190202,停損,main,21
1519,20231226,20240325,315.0,785.0,470.0,149.20634920634922,到期,backup,90
6451,20240220,20240329,197.0,176.5,-20.5,-10.406091370558377,停損,backup,38
5284,20240311,20240402,207.5,172.5,-35.0,-16.867469879518072,停損,backup,22
3406,20240408,20240419,468.5,424.0,-44.5,-9.498399146211312,停損,backup,11
1795,20240422,20240507,313.0,285.5,-27.5,-8.78594249201278,停損,main,15
2739,20240509,20240513,71.0,64.6,-6.400000000000006,-9.014084507042261,停損,backup,4
3013,20240315,20240613,48.2,92.7,44.5,92.32365145228215,到期,backup,90
8996,20240614,20240621,505.0,464.0,-41.0,-8.118811881188119,停損,main,7
4915,20240326,20240624,82.1,96.1,14.0,17.05237515225335,到期,backup,90
3013,20240401,20240701,61.8,89.7,27.900000000000006,45.145631067961176,到期,backup,91
6451,20240628,20240702,276.0,255.0,-21.0,-7.608695652173914,停損,backup,4
6451,20240704,20240705,275.0,254.5,-20.5,-7.454545454545454,停損,backup,1
3583,20240711,20240718,438.0,382.0,-56.0,-12.785388127853881,停損,backup,7
3013,20240718,20240722,126.0,116.5,-9.5,-7.5396825396825395,停損,backup,4
3413,20240514,20240805,304.5,271.0,-33.5,-11.001642036124796,停損,main,83
8147,20240729,20240805,127.0,116.5,-10.5,-8.267716535433072,停損,backup,7
8147,20240801,20240805,137.5,116.5,-21.0,-15.272727272727273,停損,backup,4
6446,20240819,20240927,682.0,632.0,-50.0,-7.331378299120235,停損,main,39
2739,20240808,20241009,58.3,54.2,-4.099999999999994,-7.032590051457967,停損,backup,62
3081,20241011,20241028,352.0,324.0,-28.0,-7.954545454545454,停損,backup,17
6515,20240828,20241126,1130.0,1280.0,150.0,13.274336283185843,到期,main,90
3081,20240912,20241211,208.5,354.0,145.5,69.7841726618705,到期,backup,90
3081,20240930,20241230,295.5,383.0,87.5,29.610829103214893,到期,backup,91
2354,20241127,20241231,80.3,74.4,-5.8999999999999915,-7.34744707347446,停損,backup,34
6805,20241029,20250110,813.0,707.0,-106.0,-13.038130381303814,停損,backup,73
2404,20241212,20250303,457.0,424.0,-33.0,-7.2210065645514225,停損,main,81
2383,20241231,20250310,618.0,571.0,-47.0,-7.605177993527508,停損,main,69
3376,20250304,20250310,276.5,253.0,-23.5,-8.499095840867993,停損,backup,6
4763,20250311,20250314,1100.0,959.0,-141.0,-12.818181818181817,停損,main,3
3563,20250317,20250328,555.0,515.0,-40.0,-7.207207207207207,停損,main,11
2383,20250110,20250331,590.0,545.0,-45.0,-7.627118644067797,停損,main,80
4763,20250317,20250331,939.0,859.0,-80.0,-8.519701810436635,停損,main,14
7722,20250331,20250407,630.0,565.0,-65.0,-10.317460317460316,停損,main,7
7722,20250407,20250408,565.0,509.0,-56.0,-9.91150442477876,停損,main,1
8299,20250117,20250409,465.5,406.0,-59.5,-12.781954887218044,停損,main,82
3147,20250502,20250507,293.5,266.0,-27.5,-9.369676320272573,停損,backup,5
3147,20250508,20250512,273.0,252.0,-21.0,-7.6923076923076925,停損,backup,4
2615,20250529,20250609,108.0,100.0,-8.0,-7.4074074074074066,停損,backup,11
2745,20250515,20250623,124.0,114.5,-9.5,-7.661290322580645,停損,backup,39
2615,20250610,20250626,101.0,93.5,-7.5,-7.425742574257425,停損,backup,16
6510,20250519,20250818,765.0,1145.0,380.0,49.673202614379086,到期,main,91
3324,20250519,20250818,560.0,706.0,146.0,26.071428571428573,到期,main,91
3017,20250624,20250922,737.0,1015.0,278.0,37.720488466757125,到期,main,90
6139,20250630,20250930,306.5,359.0,52.5,17.128874388254488,到期,main,92
3406,20250826,20251013,444.5,412.5,-32.0,-7.19910011248594,停損,main,48
3450,20251013,20251014,262.5,241.0,-21.5,-8.190476190476192,停損,backup,1
3709,20251016,20251028,53.2,49.4,-3.8000000000000043,-7.142857142857151,停損,backup,12
8996,20251106,20251111,662.0,579.0,-83.0,-12.537764350453173,停損,backup,5
3406,20250820,20251118,426.0,449.0,23.0,5.39906103286385,到期,main,90
8996,20251020,20251118,529.0,468.0,-61.0,-11.531190926275993,停損,main,29
3443,20251201,20251216,2185.0,2020.0,-165.0,-7.551487414187644,停損,main,15
6531,20250923,20251222,344.0,399.5,55.5,16.13372093023256,到期,main,90
