code,entry_date,exit_date,entry_price,exit_price,pnl,pnl_pct,reason,type,hold_days
3413,20240722,20240805,317.0,271.0,-46.0,-14.511041009463721,停損,main,14
3406,20240729,20240805,512.0,453.0,-59.0,-11.5234375,停損,main,7
3413,20240729,20240805,309.0,271.0,-38.0,-12.297734627831714,停損,main,7
3406,20240805,20240916,453.0,486.0,33.0,7.284768211920523,到期,main,42
3413,20240806,20240918,270.5,355.5,85.0,31.42329020332717,到期,main,43
3406,20240812,20240918,508.0,467.0,-41.0,-8.07086614173228,停損,main,37
3413,20240812,20240923,311.0,366.5,55.5,17.84565916398715,到期,main,42
6223,20240918,20241030,767.0,805.0,38.0,4.9543676662320735,到期,main,42
3034,20240919,20241101,506.0,501.0,-5.0,-0.988142292490124,到期,main,43
6223,20240923,20241104,775.0,818.0,43.0,5.548387096774188,到期,main,42
3034,20240924,20241105,519.0,489.5,-29.5,-5.684007707129091,到期,main,42
6446,20241104,20241115,652.0,591.0,-61.0,-9.355828220858896,停損,main,11
6446,20241111,20241118,634.0,586.0,-48.0,-7.57097791798107,停損,main,7
6223,20241101,20241128,789.0,715.0,-74.0,-9.378960709759188,停損,main,27
2357,20241111,20241223,614.0,615.0,1.0,0.16286644951140072,到期,main,42
6446,20241118,20241230,586.0,602.0,16.0,2.7303754266211566,到期,main,42
2357,20241119,20241231,622.0,616.0,-6.0,-0.9646302250803873,到期,main,42
3081,20241129,20250110,343.0,395.0,52.0,15.160349854227405,到期,main,42
3081,20241224,20250207,351.0,490.0,139.0,39.6011396011396,到期,main,45
3081,20241231,20250214,387.0,476.5,89.5,23.126614987080107,到期,main,45
6223,20250103,20250214,894.0,866.0,-28.0,-3.1319910514541416,到期,main,42
3450,20250117,20250227,313.0,272.5,-40.5,-12.939297124600635,停損,main,41
3081,20250214,20250227,476.5,391.5,-85.0,-17.838405036726122,停損,main,13
3081,20250221,20250227,454.5,391.5,-63.0,-13.861386138613863,停損,main,6
2404,20250221,20250317,442.0,409.0,-33.0,-7.466063348416285,停損,main,24
6515,20250303,20250317,1345.0,1210.0,-135.0,-10.03717472118959,停損,main,14
3491,20250310,20250331,432.0,388.0,-44.0,-10.185185185185187,停損,main,21
7722,20250324,20250331,693.0,630.0,-63.0,-9.090909090909093,停損,main,7
6414,20250314,20250407,288.5,260.0,-28.5,-9.8786828422877,停損,main,24
7722,20250401,20250407,614.0,565.0,-49.0,-7.9804560260586355,停損,main,6
5439,20250320,20250408,174.0,154.0,-20.0,-11.494252873563216,停損,backup,19
3563,20250407,20250408,445.0,400.5,-44.5,-9.999999999999998,停損,main,1
3147,20250502,20250507,293.5,266.0,-27.5,-9.369676320272568,停損,backup,5
3147,20250508,20250512,273.0,252.0,-21.0,-7.692307692307687,停損,backup,4
7722,20250408,20250520,509.0,622.0,113.0,22.200392927308442,到期,main,42
8114,20250526,20250606,309.0,284.5,-24.5,-7.9288025889967635,停損,main,11
2745,20250515,20250623,124.0,114.5,-9.5,-7.6612903225806495,停損,backup,39
3443,20250526,20250707,1115.0,1260.0,145.0,13.004484304932728,到期,main,42
3443,20250602,20250714,1095.0,1215.0,120.0,10.95890410958904,到期,main,42
3443,20250609,20250721,1125.0,1195.0,70.0,6.222222222222218,到期,main,42
8210,20250715,20250804,536.0,476.5,-59.5,-11.100746268656714,停損,main,20
8210,20250722,20250804,532.0,476.5,-55.5,-10.43233082706767,停損,main,13
8210,20250624,20250805,476.0,491.5,15.5,3.256302521008414,到期,main,42
3443,20250806,20250813,1265.0,1165.0,-100.0,-7.905138339920947,停損,main,7
3443,20250708,20250819,1220.0,1195.0,-25.0,-2.049180327868849,到期,main,42
8210,20250805,20250916,491.5,607.0,115.5,23.499491353001023,到期,main,42
3443,20250811,20250922,1200.0,1300.0,100.0,8.333333333333325,到期,main,42
