engine,stock,buy_date,entry_price,exit_date,exit_price,weeks_held,gross_return_pct,net_return_pct,pnl_twd,exit_reason
main,1795,20221209,254.0,20221216,236.21999999999997,1,-7.677165354330709,-7.4425,-6190,stop_loss
main,2338,20221209,92.7,20221230,86.211,3,-8.629989212513484,-7.4425,-6197,stop_loss
main,2707,20221216,252.5,20230106,234.825,3,-7.7227722772277225,-7.4425,-6191,stop_loss
main,4746,20221230,73.5,20230106,68.35499999999999,1,-9.387755102040824,-7.4425,-6201,stop_loss
main,1795,20221216,234.5,20230203,249.0,7,6.183368869936034,5.740868869936034,4772,hold_period
main,1513,20221223,66.0,20230203,78.1,6,18.333333333333325,17.890833333333326,14899,hold_period
main,1519,20221223,48.9,20230203,54.5,6,11.4519427402863,11.0094427402863,9171,hold_period
main,3128,20230106,41.05,20230203,42.5,4,3.53227771010963,3.08977771010963,2575,hold_period
main,3231,20230106,29.3,20230203,31.95,4,9.044368600682589,8.601868600682588,7168,hold_period
main,4155,20230203,31.45,20230303,33.25,4,5.7233704292527845,5.280870429252785,4399,hold_period
main,6180,20230203,81.9,20230303,83.5,4,1.9536019536019467,1.5111019536019468,1259,hold_period
main,2482,20230217,51.0,20230303,47.43,2,-7.6470588235294095,-7.4425,-6200,stop_loss
main,2303,20230210,50.8,20230310,52.0,4,2.362204724409455,1.919704724409455,1600,hold_period
main,3006,20230210,78.6,20230310,77.2,4,-1.781170483460549,-2.223670483460549,-1852,hold_period
main,2727,20230303,283.0,20230310,263.19,1,-7.773851590106007,-7.4425,-6201,stop_loss
main,2413,20230217,28.8,20230317,35.15,4,22.048611111111104,21.606111111111105,18003,hold_period
main,4960,20230303,12.5,20230331,12.55,4,0.40000000000000563,-0.042499999999994376,-35,hold_period
main,6290,20230310,69.0,20230407,68.4,4,-0.869565217391296,-1.3120652173912961,-1093,hold_period
main,2243,20230324,22.7,20230407,21.110999999999997,2,-7.268722466960346,-7.4425,-6201,stop_loss
main,2388,20230317,89.8,20230414,83.514,4,-8.463251670378613,-7.4425,-6198,stop_loss
main,2453,20230317,59.8,20230414,71.9,4,20.234113712374597,19.7916137123746,16486,hold_period
main,2413,20230324,35.15,20230421,38.6,4,9.815078236130876,9.372578236130876,7809,hold_period
main,2338,20230331,92.5,20230421,86.02499999999999,3,-11.02702702702703,-7.4425,-6198,stop_loss
main,8478,20230407,513.0,20230421,477.09,2,-14.814814814814813,-7.4425,-6194,stop_loss
main,3231,20230407,40.6,20230505,49.15,4,21.0591133004926,20.616613300492602,17175,hold_period
main,2731,20230414,179.0,20230512,189.5,4,5.865921787709497,5.423421787709497,4511,hold_period
main,3324,20230414,247.5,20230512,248.5,4,0.40404040404040403,-0.03845959595959597,-32,hold_period
main,1760,20230421,164.5,20230512,152.98499999999999,3,-13.069908814589665,-7.4425,-6191,stop_loss
main,1752,20230428,80.6,20230512,74.95799999999998,2,-14.39205955334987,-7.4425,-6199,stop_loss
main,1519,20230421,95.4,20230519,123.5,4,29.454926624737936,29.012426624737937,24169,hold_period
main,2204,20230505,76.4,20230602,99.9,4,30.759162303664915,30.316662303664916,25259,hold_period
main,6438,20230512,116.0,20230609,116.0,4,0.0,-0.4425,-369,hold_period
main,8155,20230512,141.0,20230609,156.0,4,10.638297872340425,10.195797872340425,8494,hold_period
main,1795,20230519,343.5,20230609,319.455,3,-7.132459970887918,-7.4425,-6196,stop_loss
main,2427,20230526,24.35,20230609,25.8,2,5.954825462012317,5.512325462012317,4593,trailing_stop
main,2421,20230519,71.7,20230616,92.0,4,28.31241283124128,27.86991283124128,23213,hold_period
main,2376,20230602,203.0,20230630,243.5,4,19.950738916256157,19.508238916256158,16220,hold_period
main,1514,20230609,57.1,20230707,60.7,4,6.304728546409811,5.862228546409811,4884,hold_period
main,2486,20230609,43.5,20230707,45.7,4,5.057471264367823,4.614971264367823,3844,hold_period
main,2328,20230616,40.7,20230714,45.25,4,11.179361179361171,10.73686117936117,8945,hold_period
main,2618,20230616,40.2,20230714,37.386,4,-7.835820895522401,-7.4425,-6202,stop_loss
main,2329,20230621,23.45,20230721,32.3,4,37.73987206823027,37.29737206823027,31076,hold_period
main,1522,20230707,36.15,20230721,33.619499999999995,2,-10.650069156293226,-7.4425,-6200,stop_loss
main,3289,20230714,117.0,20230721,108.80999999999999,1,-7.6923076923076925,-7.4425,-6200,stop_loss
main,1560,20230630,123.0,20230728,141.5,4,15.040650406504067,14.598150406504066,12155,hold_period
main,3035,20230714,295.0,20230728,319.5,2,8.305084745762711,7.862584745762711,6550,trailing_stop
main,2462,20230707,31.05,20230804,35.3,4,13.687600644122371,13.24510064412237,11037,hold_period
main,2388,20230728,147.5,20230804,137.17499999999998,1,-25.76271186440678,-7.4425,-6200,stop_loss
main,3035,20230728,319.5,20230804,297.135,1,-11.89358372456964,-7.4425,-6191,stop_loss
main,1570,20230721,20.5,20230818,19.85,4,-3.170731707317066,-3.613231707317066,-3011,hold_period
main,1618,20230721,26.15,20230818,25.0,4,-4.397705544933073,-4.840205544933073,-4033,hold_period
main,2031,20230811,49.55,20230825,46.08149999999999,2,-8.375378405650856,-7.4425,-6201,stop_loss
main,1519,20230804,213.0,20230901,292.5,4,37.32394366197183,36.88144366197183,30681,hold_period
main,1560,20230804,131.5,20230901,127.0,4,-3.4220532319391634,-3.8645532319391633,-3216,hold_period
main,3014,20230811,137.0,20230908,162.5,4,18.613138686131386,18.170638686131387,15132,hold_period
main,2462,20230818,38.45,20230915,40.35,4,4.941482444733416,4.498982444733416,3749,hold_period
main,3029,20230818,61.1,20230915,60.9,4,-0.3273322422258639,-0.7698322422258639,-641,hold_period
main,2331,20230908,34.65,20230915,32.2245,1,-11.832611832611827,-7.4425,-6201,stop_loss
main,2363,20230825,33.7,20230922,37.55,4,11.424332344213632,10.98183234421363,9150,hold_period
main,5706,20230901,71.9,20230922,66.867,3,-8.623087621696804,-7.4425,-6200,stop_loss
main,3006,20230922,83.9,20230928,78.027,1,-7.628128724672235,-7.4425,-6197,stop_loss
main,4906,20230901,37.05,20231006,36.7,5,-0.9446693657219821,-1.3871693657219821,-1156,hold_period
main,2331,20230915,30.55,20231013,28.4115,4,-8.183306055646481,-7.4425,-6200,stop_loss
main,2392,20230915,43.0,20231013,41.3,4,-3.9534883720930303,-4.39598837209303,-3663,hold_period
main,3032,20231006,75.3,20231013,70.029,1,-8.632138114209829,-7.4425,-6201,stop_loss
main,3217,20230922,129.0,20231020,120.5,4,-6.5891472868217065,-7.031647286821706,-5859,hold_period
main,3032,20231013,68.8,20231020,63.983999999999995,1,-12.354651162790699,-7.4425,-6199,stop_loss
main,2404,20230928,227.5,20231027,242.0,4,6.373626373626373,5.931126373626373,4932,hold_period
main,3006,20230928,77.5,20231027,85.6,4,10.451612903225799,10.009112903225798,8335,trailing_stop
main,2059,20231020,797.0,20231103,741.2099999999999,2,-9.786700125470514,-7.4425,-6178,stop_loss
main,1560,20231013,164.5,20231110,171.0,4,3.951367781155015,3.5088677811550153,2919,hold_period
main,2363,20231020,53.7,20231110,49.941,3,-16.01489757914339,-7.4425,-6200,stop_loss
main,3006,20231027,85.6,20231124,93.6,4,9.345794392523366,8.903294392523366,7418,hold_period
main,3260,20231027,94.1,20231124,96.3,4,2.3379383634431488,1.8954383634431489,1579,hold_period
main,4967,20231103,91.9,20231201,85.467,4,-7.290533188248098,-7.4425,-6199,stop_loss
main,5439,20231103,120.5,20231201,146.0,4,21.16182572614108,20.71932572614108,17252,hold_period
main,3704,20231110,49.0,20231208,51.8,4,5.714285714285708,5.271785714285708,4392,hold_period
main,8936,20231110,42.3,20231208,49.0,4,15.839243498817975,15.396743498817974,12829,hold_period
main,2329,20231201,64.0,20231215,59.519999999999996,2,-8.59375,-7.4425,-6201,stop_loss
main,3105,20231124,167.0,20231222,155.31,4,-7.48502994011976,-7.4425,-6198,stop_loss
main,4129,20231124,89.3,20231222,89.0,4,-0.33594624860022076,-0.7784462486002208,-648,hold_period
main,1515,20231201,58.0,20231222,53.94,3,-10.862068965517237,-7.4425,-6199,stop_loss
main,1513,20231208,126.0,20231222,117.17999999999999,2,-7.936507936507936,-7.4425,-6198,stop_loss
main,1514,20231215,87.2,20231222,81.096,1,-8.37155963302752,-7.4425,-6200,stop_loss
main,1316,20231208,12.55,20240105,13.05,4,3.9840637450199203,3.5415637450199204,2951,hold_period
main,1733,20231222,36.35,20240112,33.8055,3,-10.041265474552953,-7.4425,-6201,stop_loss
main,2392,20231229,48.3,20240112,44.919,2,-7.660455486542435,-7.4425,-6199,stop_loss
main,1519,20231222,321.0,20240119,354.5,4,10.43613707165109,9.99363707165109,8320,hold_period
main,1809,20231229,15.75,20240126,17.1,4,8.57142857142858,8.12892857142858,6773,hold_period
main,2603,20240105,162.5,20240126,151.125,3,-7.076923076923077,-7.4425,-6201,stop_loss
main,2353,20240105,48.25,20240202,45.95,4,-4.766839378238337,-5.209339378238337,-4339,hold_period
main,3287,20240112,36.2,20240205,39.85,3,10.08287292817679,9.64037292817679,8031,trailing_stop
main,6274,20240112,120.5,20240216,156.5,5,29.87551867219917,29.43301867219917,24507,hold_period
main,3017,20240119,346.0,20240216,510.0,4,47.398843930635834,46.95634393063583,39048,hold_period
main,1795,20240126,273.5,20240223,272.0,4,-0.5484460694698354,-0.9909460694698354,-825,hold_period
main,3032,20240126,74.5,20240223,79.4,4,6.577181208053699,6.134681208053699,5108,hold_period
main,2376,20240216,381.0,20240223,354.33,1,-10.104986876640421,-7.4425,-6190,stop_loss
main,1809,20240202,17.55,20240301,31.75,4,80.9116809116809,80.46918091168091,67049,hold_period
main,1319,20240205,85.0,20240308,96.5,4,13.529411764705882,13.086911764705881,10895,hold_period
main,1522,20240301,50.8,20240308,47.24399999999999,1,-12.795275590551181,-7.4425,-6202,stop_loss
main,2465,20240216,113.5,20240315,125.5,4,10.572687224669604,10.130187224669603,8440,trailing_stop
main,2376,20240223,342.5,20240315,318.525,3,-8.613138686131387,-7.4425,-6178,stop_loss
main,1809,20240301,31.75,20240315,29.527499999999996,2,-13.700787401574807,-7.4425,-6200,stop_loss
main,3032,20240223,79.4,20240322,77.8,4,-2.0151133501259553,-2.457613350125955,-2048,hold_period
main,2417,20240322,50.7,20240329,47.150999999999996,1,-14.39842209072979,-7.4425,-6201,stop_loss
main,1522,20240308,44.3,20240412,53.9,5,21.670428893905196,21.227928893905197,17686,hold_period
main,2387,20240308,63.0,20240412,62.8,5,-0.317460317460322,-0.759960317460322,-633,hold_period
main,2455,20240315,173.0,20240412,161.0,4,-6.9364161849710975,-7.378916184971097,-6149,hold_period
main,2603,20240315,166.5,20240412,176.5,4,6.006006006006006,5.563506006006006,4629,hold_period
main,1524,20240322,35.65,20240419,34.35,4,-3.6465638148667523,-4.089063814866752,-3407,hold_period
main,1522,20240412,53.9,20240419,50.126999999999995,1,-7.606679035250467,-7.4425,-6199,stop_loss
main,1795,20240412,342.0,20240419,318.06,1,-8.91812865497076,-7.4425,-6194,stop_loss
main,2317,20240329,150.0,20240426,155.0,4,3.3333333333333335,2.8908333333333336,2406,hold_period
main,2363,20240426,68.6,20240503,63.79799999999999,1,-18.075801749271125,-7.4425,-6202,stop_loss
main,1795,20240419,311.5,20240510,289.695,3,-7.704654895666131,-7.4425,-6199,stop_loss
main,2404,20240426,408.0,20240510,379.44,2,-8.088235294117647,-7.4425,-6173,stop_loss
main,1522,20240419,49.8,20240517,61.5,4,23.493975903614466,23.051475903614467,19198,hold_period
main,1514,20240503,135.0,20240517,125.55,2,-12.592592592592592,-7.4425,-6198,stop_loss
backup,2739,20240510,69.4,20240524,64.542,2,-13.544668587896261,-7.4425,-6202,stop_loss
main,2363,20240503,56.2,20240531,57.1,4,1.6014234875444813,1.1589234875444814,965,hold_period
main,2206,20240510,78.6,20240607,76.7,4,-2.4173027989821776,-2.8598027989821775,-2382,hold_period
main,2609,20240517,71.0,20240614,75.4,4,6.197183098591557,5.754683098591557,4795,hold_period
main,3413,20240517,307.0,20240614,308.0,4,0.32573289902280134,-0.11676710097719867,-97,hold_period
main,2374,20240524,59.6,20240614,55.428,3,-9.395973154362418,-7.4425,-6201,stop_loss
main,2392,20240524,72.2,20240621,77.7,4,7.617728531855955,7.175228531855955,5976,hold_period
main,1815,20240531,25.8,20240628,25.7,4,-0.3875968992248117,-0.8300968992248117,-692,hold_period
main,3483,20240614,195.0,20240628,202.0,2,3.5897435897435894,3.1472435897435895,2618,trailing_stop
main,3450,20240607,87.5,20240705,143.5,4,64.0,63.5575,52963,hold_period
main,3491,20240614,294.0,20240712,291.0,4,-1.0204081632653061,-1.4629081632653063,-1219,hold_period
main,2351,20240621,130.5,20240719,127.5,4,-2.2988505747126435,-2.7413505747126434,-2282,hold_period
main,3374,20240621,179.0,20240719,207.5,4,15.921787709497206,15.479287709497205,12875,hold_period
main,2312,20240712,27.55,20240719,25.621499999999997,1,-7.441016333938297,-7.4425,-6201,stop_loss
main,2316,20240628,56.0,20240726,52.08,4,-8.571428571428566,-7.4425,-6198,stop_loss
main,2548,20240628,136.5,20240726,164.0,4,20.146520146520146,19.704020146520147,16403,hold_period
main,2439,20240705,145.0,20240726,134.85,3,-14.482758620689657,-7.4425,-6192,stop_loss
main,2313,20240719,80.4,20240802,74.772,2,-8.333333333333336,-7.4425,-6202,stop_loss
main,2467,20240719,215.0,20240802,199.95,2,-16.046511627906977,-7.4425,-6201,stop_loss
main,3013,20240726,116.0,20240802,107.88,1,-12.5,-7.4425,-6199,stop_loss
main,3022,20240726,89.4,20240802,83.142,1,-8.27740492170023,-7.4425,-6197,stop_loss
main,2520,20240802,56.2,20240830,57.1,4,1.6014234875444813,1.1589234875444814,965,hold_period
main,3022,20240802,82.0,20240830,79.8,4,-2.682926829268296,-3.125426829268296,-2602,hold_period
main,2025,20240809,11.9,20240906,11.45,4,-3.7815126050420256,-4.2240126050420255,-3520,hold_period
main,2548,20240809,141.5,20240906,139.0,4,-1.76678445229682,-2.20928445229682,-1841,hold_period
main,8096,20240816,52.1,20240913,48.452999999999996,4,-7.485604606525909,-7.4425,-6201,stop_loss
main,8103,20240816,70.7,20240913,65.751,4,-11.456859971711458,-7.4425,-6202,stop_loss
main,4974,20240913,121.0,20240920,112.52999999999999,1,-10.330578512396695,-7.4425,-6196,stop_loss
