engine,stock,buy_date,entry_price,exit_date,exit_price,weeks_held,gross_return_pct,net_return_pct,pnl_twd,exit_reason
main,3443,20221209,794.0,20221223,738.42,2,-8.564231738035264,-7.4425,-6154,stop_loss
main,6472,20221209,394.5,20230203,411.5,8,4.309252217997465,3.8667522179974654,3208,hold_period
main,6472,20230224,503.0,20230407,814.0,6,61.82902584493042,61.38652584493042,51020,hold_period
main,3680,20230331,374.0,20230421,347.82,3,-9.358288770053475,-7.4425,-6188,stop_loss
main,8478,20230407,513.0,20230421,477.09,2,-14.814814814814813,-7.4425,-6194,stop_loss
main,4763,20230414,471.0,20230421,438.03,1,-7.643312101910828,-7.4425,-6178,stop_loss
main,6719,20230324,328.5,20230505,308.5,6,-6.0882800608828,-6.5307800608828,-5435,hold_period
main,1795,20230519,343.5,20230609,319.455,3,-7.132459970887918,-7.4425,-6196,stop_loss
main,3035,20230721,379.5,20230728,352.935,1,-15.810276679841898,-7.4425,-6194,stop_loss
main,3035,20230728,319.5,20230804,297.135,1,-11.89358372456964,-7.4425,-6191,stop_loss
main,4763,20230721,841.0,20230811,782.13,3,-8.204518430439952,-7.4425,-6143,stop_loss
main,8016,20230915,302.5,20230928,281.325,1,-7.933884297520661,-7.4425,-6200,stop_loss
main,3592,20230922,368.0,20231103,373.5,6,1.4945652173913044,1.0520652173913043,876,hold_period
main,2059,20231020,797.0,20231103,741.2099999999999,2,-9.786700125470514,-7.4425,-6178,stop_loss
main,3661,20231117,3230.0,20231229,3275.0,6,1.393188854489164,0.950688854489164,769,hold_period
main,6531,20231124,447.0,20240105,498.0,6,11.409395973154362,10.966895973154362,9131,hold_period
main,3324,20231201,356.5,20240105,331.54499999999996,5,-9.396914446002805,-7.4425,-6191,stop_loss
main,3406,20231208,395.0,20240119,403.5,6,2.151898734177215,1.7093987341772152,1420,hold_period
main,1519,20231222,321.0,20240202,488.5,6,52.18068535825545,51.73818535825545,43076,hold_period
main,6515,20240105,789.0,20240216,815.0,6,3.2953105196451205,2.8528105196451206,2367,hold_period
main,3035,20240119,430.0,20240223,399.9,5,-10.232558139534884,-7.4425,-6185,stop_loss
